order id,order date,customer segment,gender,product category,product subcategory,units sold,product name,unit price,discount %,shipping mode,city,state,country,payment mode,customer id,status
799,2024-01-13,Corporate,Male,Food - Spices,Herb Blends,20,Savory Italian Herbs,2.99,20.22,Same Day,Vangaindrano,,Madagascar,Debit Card,CUS0897,Completed
800,2024-10-26,Consumer,Male,Food - Produce,Vegetables,4,Zucchini,0.79,27.18,Same Day,Belozërsk,,Russia,COD,CUS0189,Completed
801,2024-12-16,Enterprise,Male,Storage,Storage Devices,18,Memory Card,15.99,9.41,Same Day,Longtang,,China,Credit Card,CUS0133,Completed
802,2024-04-20,Corporate,Male,Food - Cheese,Specialty Cheeses,12,Buffalo Stilton Cheese,8.99,28.66,Same Day,Guayabal de Síquima,,Colombia,EMI,CUS0968,Completed
803,2025-06-17,Small Business,Genderqueer,Kitchen,Kitchen Storage & Organization,26,Wall-Mounted Spice Rack,39.99,12.85,Same Day,Port Sudan,,Sudan,UPI,CUS0556,Canceled
804,2024-04-14,Corporate,Female,Food - Frozen Foods,Frozen Pizza,5,Margherita Pizza,7.99,21.99,Same Day,Palatine,Illinois,United States,Debit Card,CUS0403,Completed
805,2022-12-07,Small Business,Female,Food - Sides,Vegetable Sides,26,Mashed Sweet Potatoes,3.99,19.72,Same Day,Baqiao,,China,COD,CUS0550   CUS0551,Completed
806,2024-12-20,Corporate,Male,Food - Snacks,Healthy Snacks,21,BBQ Lentil Chips,3.49,16.01,Standard,Gempol,,Indonesia,Credit Card,CUS0138,Canceled
807,2024-08-04,Consumer,Male,Kitchen,Kitchen Gadgets,26,Stainless Steel Grater,14.99,17.88,Same Day,Malešići,,Bosnia and Herzegovina,Wallet,CUS0210 CUS0211,Completed
808,2024-12-30,Small Business,Male,Clothing - Accessories,Scarves,21,Ethical Wool Scarf,29.99,7.06,Standard,Aţ Ţawīlah,,Yemen,Wallet,CUS0023,Completed
809,2025-05-01,Corporate,Female,Food - Beverages,Herbal Tea,29,Hibiscus Tea Bags,3.79,16.47,Same Day,Fengyuan,,Taiwan,Credit Card,CUS0558,Completed
810,2022-04-23,Consumer,Male,Kitchen,Food Storage Solutions,1,Glass Food Containers,34.99,17.79,Express,Rosmaninhal,Castelo Branco,Portugal,UPI,CUS0585,Completed
811,2024-02-24,Enterprise,Female,Audio,Audio Accessories,7,Portable Speaker Stand,39.99,3.86,Same Day,Wewoloe,,Indonesia,EMI,CUS0118,Completed
812,2022-07-09,Small Business,Female,Kitchen,Small Appliances,24,Electric Rice Cooker with Steamer,49.99,8.28,Standard,Iqaluit,Nunavut,Canada,UPI,CUS0685,Completed
813,2024-05-31,Consumer,Male,Accessories,Mobile Accessories,3,Wireless Earbuds Case,12.99,19.76,Same Day,Kapshagay,,Kazakhstan,Debit Card,CUS0526,Returned
814,2023-08-17,Small Business,Female,Food - Bakery,Muffins,1,Apple Cinnamon Breakfast Muffins,3.49,6.72,Express,Alagoinhas,,Brazil,EMI,CUS0324,Canceled
815,2023-10-10,Consumer,Female,Food - Snacks,Tortilla Chips,8,Blue Corn Tortilla Chips,3.49,16.06,Same Day,Ladoang,,Indonesia,Wallet,CUS0134,Completed
816,2023-07-23,Enterprise,Female,Food - Frozen Foods,Frozen Pizza Crusts,19,Cauliflower Pizza Crust,5.99,1.28,Same Day,Kostinbrod,,Bulgaria,COD,CUS0333,Canceled
817,2025-05-25,Enterprise,Male,Outdoor,Camping Equipment,18,Reclining Camping Chair,49.99,21.83,Same Day,Penglai,,China,Debit Card,CUS0129,Canceled
818,2023-04-26,Enterprise,Male,Smart Home,Smart Lighting,3,Smart Wi-Fi Light Bulbs,19.99,17.34,Same Day,Kalunan,,Indonesia,Credit Card,CUS0555,Completed
819,2022-04-28,Enterprise,Male,Food - Snacks,Savory Snacks,28,Chocolate Covered Pretzels,3.29,8.74,Same Day,Chixi,,China,Wallet,CUS0074,Canceled
820,2022-06-24,Small Business,Male,Kitchen,Coffee Equipment,8,Manual Coffee Grinder,22.99,23.18,Express,Paris 07,Île-de-France,France,COD,CUS0149,Returned
821,2024-12-04,Small Business,Male,Food - Condiments,Fruit Spreads,7,Strawberry Rhubarb Jam,4.29,18.52,Standard,Gobernador Ingeniero Valentín Virasoro,,Argentina,Wallet,CUS0927,Completed
822,2023-04-24,Small Business,Female,Clothing - Bags,Handbags,5,Leather Crossbody Bag,89.99,19.8,Same Day,Berkovitsa,,Bulgaria,EMI,CUS0038,Completed
823,2023-07-10,Consumer,Female,Clothing - Activewear,Tanks & Sleeveless Tops,3,Lightweight Workout Tank,29.99,4.28,Standard,Bassar,,Togo,EMI,CUS0277,Canceled
824,2023-03-05,Enterprise,Female,Home,Kitchen Accessories,17,Wine Glasses,29.99,14.44,Standard,Saint-Rémi,Québec,Canada,EMI,CUS0109,Returned
825,2022-01-31,Consumer,Male,Accessories,Bags,16,Heavy-Duty Utility Tote,34.99,3.09,Express,Quchi,,China,EMI,CUS0363,Completed
826,2022-12-11,Consumer,Female,Food - Baking,Baking Ingredients,4,Granulated Sugar,2.49,19.1,Same Day,Novi Vinodolski,,Croatia,EMI,CUS0690   CUS0691,Completed
827,2022-11-07,Corporate,Male,Food - Beverages,Herbal Beverages,16,Basil Lemonade,2.99,6.37,Same Day,Sakassou,,Ivory Coast,Credit Card,CUS0763,Completed
828,2023-05-17,Corporate,Male,Food - Canned Goods,Soups & Broths,8,Lentil Soup,2.49,29.93,Standard,Saskylakh,,Russia,Wallet,CUS0566,Returned
829,2023-11-17,Small Business,Male,Kitchen,Small Appliances,1,Mini Waffle Maker,24.99,19.61,Standard,Luleå,Norrbotten,Sweden,Wallet,CUS0107,Canceled
830,2022-01-05,Small Business,Female,Food - Prepared Foods,Frozen Meals,7,Herbed Mushroom Risotto,5.49,1.32,Same Day,Dearborn,Michigan,United States,Credit Card,CUS0775,Completed
831,2025-07-27,Consumer,Genderqueer,Food - Dried Fruits,Dried Fruits,16,Californian Raisins,3.19,9.21,Same Day,Yongning,,China,COD,CUS0143,Completed
832,2023-12-02,Enterprise,Non-binary,Food - Grains,Whole Grains,3,Quinoa,4.49,13.42,Same Day,Ndibène Dahra,,Senegal,COD,CUS0754,Completed
833,2025-08-26,Consumer,Male,Food - Prepared Foods,Salads,20,Chicken Salad Kit,5.99,18.23,Standard,Merdeka,,Indonesia,COD,CUS0313,Completed
834,2025-08-01,Consumer,Genderqueer,Crafts,DIY Crafts,25,DIY Lip Balm Making Kit,22.99,29.7,Express,Žemaičių Naumiestis,,Lithuania,Debit Card,CUS0718,Completed
835,2022-12-08,Enterprise,Female,Food - Condiments,Vinegars,22,Balsamic Vinegar,4.99,27.7,Standard,Không,,Laos,COD,CUS0984,Completed
836,2023-02-14,Corporate,Male,Home,Kitchen Accessories,2,Wine Decanter,34.99,21.02,Same Day,Pokrovskoye,,Russia,Wallet,CUS0312,Completed
837,2023-09-21,Enterprise,Male,Fitness,Strength Training Equipment,20,Fitness Jump Box,69.99,11.57,Express,Nice,Provence-Alpes-Côte d'Azur,France,UPI,CUS0038,Completed
838,2024-03-24,Enterprise,Female,Food - Sauces,Asian Sauces,11,Sesame Garlic Stir-Fry Sauce,2.79,28.92,Standard,Muranovo,,Russia,UPI,CUS0918,Completed
839,2022-03-10,Corporate,Female,Outdoor,Camping Equipment,8,Collapsible Camping Cup,9.99,4.86,Standard,Cavaillon,Provence-Alpes-Côte d'Azur,France,Wallet,CUS0292,Completed
840,2022-09-01,Consumer,Male,Food - Snacks,Nuts and Pretzels,1,Mini Pretzels,2.99,21.64,Express,Xiabao,,China,Debit Card,CUS0193,Returned
841,2025-07-28,Corporate,Male,Health,Health Devices,15,Ultraviolet Phone Sanitizer,39.99,11.91,Express,Qulaybīyah,,Tunisia,UPI,CUS0325,Completed
842,2022-04-05,Small Business,Female,Accessories,Eyewear,19,Sunglasses Case,15.99,28.84,Same Day,Mandaluyong City,,Philippines,Wallet,CUS0147,Returned
843,2023-03-07,Small Business,Female,Toys,Outdoor Play Toys,17,Kids' Gardening Tools Set,22.99,9.33,Express,Clarines,,Venezuela,UPI,CUS0362,Completed
844,2024-10-19,Small Business,Female,Food - Prepared Meals,Healthy Snacks,20,Vegetable Sushi Rolls,5.99,10.35,Standard,Unión,,Paraguay,COD,CUS0238,Completed
845,2023-04-13,Enterprise,Female,Electronics,Computer Accessories,24,Wireless Mouse,25.99,15.01,Express,Titiakar,,Indonesia,EMI,CUS0930   CUS0931,Completed
846,2022-02-27,Consumer,Female,Food - Spices,Regional Seasoning Blends,9,Garam Masala Spice Blend,2.79,3.64,Standard,Madingou,,Republic of the Congo,COD,CUS0337,Returned
847,2022-04-07,Small Business,Genderqueer,Food - Condiments,Plant-Based Condiments,7,Vegan Mayonnaise,4.49,27.7,Express,Baojia,,China,Debit Card,CUS0766,Canceled
848,2022-11-19,Enterprise,Female,Accessories,Bags,16,Backpack,49.99,6.21,Standard,Yigo Village,,Guam,Wallet,CUS0400 CUS0401,Completed
849,2025-02-13,Small Business,Female,Food - Condiments,Dressing,7,Sesame Ginger Dressing,4.09,28.12,Same Day,Gandekan,,Indonesia,Wallet,CUS0925,Completed
850,2022-08-05,Corporate,Female,Fitness,Wearable Technology,10,Fitbit Activity Tracker,99.99,29.41,Express,Ezeiza,,Argentina,EMI,CUS0384,Canceled
851,2023-10-20,Small Business,Female,Food - Beverages,Herbal Tea,3,Herbal Tea Variety Pack,4.99,9.44,Same Day,Beiyuan,,China,COD,CUS0980   CUS0981,Completed
852,2023-05-03,Small Business,Male,Food - Confectionery,Chewy Candies,30,Caramel Apple Taffy,1.99,4.23,Express,Youlongchuan,,China,COD,CUS0822,Canceled
853,2023-03-23,Corporate,Male,Clothing - Footwear,Women's Footwear,26,Slingback Sandals,29.99,25.7,Same Day,Mutā Khān,,Afghanistan,Wallet,CUS0256,Completed
854,2022-12-22,Corporate,Male,Outdoor,Camping Equipment,23,Self-Inflating Camping Mattress,49.99,15.45,Same Day,Jrashen,,Armenia,UPI,CUS0310 CUS0311,Completed
855,2025-01-05,Consumer,Female,Food - Sauces,Dry Sauces,16,Pasta Sauce Mix,1.29,1.9,Same Day,Niebocko,,Poland,Credit Card,CUS0867,Returned
856,2024-08-30,Small Business,Male,Food - Condiments,Fruit Spreads,30,Blackberry Jam,4.29,29.35,Same Day,Zhangjiafang,,China,Credit Card,CUS0439,Completed
857,2024-05-28,Corporate,Female,Accessories,Jewelry Storage,3,Travel Jewelry Case,24.99,4.62,Standard,Derzhavīnsk,,Kazakhstan,COD,CUS0909,Returned
858,2022-07-15,Corporate,Male,Food - Snacks,Healthy Snacks,8,Almond Butter Granola Bars,4.99,21.72,Express,Bolderaja,,Latvia,EMI,CUS0549,Completed
859,2023-06-07,Consumer,Female,Kitchen,Drinkware,21,Travel Mug,18.99,3.13,Standard,Amherst,Nova Scotia,Canada,Debit Card,CUS0136,Completed
860,2022-01-16,Small Business,Female,Clothing - Tops,Sustainable Fashion,24,Bamboo Cotton Tank Top,22.99,28.69,Standard,Tajimi,,Japan,EMI,CUS0187,Completed
861,2022-01-21,Consumer,Female,Food - Condiments,Salsas & Dips,9,Pineapple Salsa,4.29,27.21,Same Day,Little Rock,Arkansas,United States,Wallet,CUS0707,Completed
862,2024-09-21,Enterprise,Female,Food - Canned Goods,Canned Legumes,9,Canned Black Beans,1.29,29.57,Express,Opařany,,Czech Republic,UPI,CUS0909,Canceled
863,2024-06-14,Small Business,Female,Food - Beverages,Sparkling Beverages,27,Sparkling Blood Orange Soda,1.99,6.77,Standard,Xin’an,,China,Credit Card,CUS0898,Completed
864,2022-12-27,Corporate,Male,Clothing - Shirts,Casual Shirts,23,Oversized Denim Shirt,49.99,18.38,Same Day,Karlstad,Värmland,Sweden,Debit Card,CUS0833,Canceled
865,2025-06-22,Consumer,Female,Pets,Pet Waste Management,28,Portable Pet Pooper Scooper,12.99,20.84,Standard,Gulariyā,,Nepal,UPI,CUS0768,Returned
866,2025-08-23,Small Business,Male,Food - Frozen,Frozen Snacks,5,Strawberry Banana Smoothie Pack,4.99,19.73,Same Day,Novozavidovskiy,,Russia,Debit Card,CUS0790   CUS0791,Completed
867,2023-09-13,Enterprise,Female,Health,Oral Care & Hygiene,25,Bamboo Toothbrush,5.99,10.64,Express,Flora,,Philippines,Credit Card,CUS0520   CUS0521,Canceled
868,2022-12-12,Consumer,Male,Food - Beverages,Sparkling Beverages,8,Sparkling Blood Orange Soda,1.99,11.17,Standard,Wuma,,China,COD,CUS0118,Completed
869,2024-08-13,Corporate,Male,Accessories,Jewelry Storage,22,Travel Jewelry Case,24.99,28.75,Express,Uzhhorod,,Ukraine,COD,CUS0116,Returned
870,2023-11-23,Corporate,Female,Food - Desserts,Baking Mixes,9,Classic Cheesecake Mix,4.99,28.74,Standard,Toktogul,,Kyrgyzstan,COD,CUS0925,Completed
871,2023-12-08,Small Business,Female,Home,Bedding & Linens,30,Electric Blanket,59.99,10.88,Express,Damiku,,China,Wallet,CUS0785,Returned
872,2023-10-21,Corporate,Male,Food - Seafood,Smoked Seafood,15,Smoked Salmon,14.99,1.07,Express,Seredka,,Russia,COD,CUS0938,Completed
873,2022-09-22,Small Business,Male,Food - Condiments,Syrups,15,Maple Syrup,6.99,1.89,Express,Arzakan,,Armenia,Wallet,CUS0550   CUS0551,Completed
874,2022-11-12,Enterprise,Bigender,Electronics,Solar Power Accessories,1,Portable Solar Charger,29.99,19.27,Same Day,Zhangwan,,China,COD,CUS0223,Canceled
875,2025-06-03,Small Business,Male,Accessories,Bags,30,Laptop Backpack,69.99,9.65,Standard,Gunungsari,,Indonesia,EMI,CUS0828,Canceled
876,2023-03-17,Small Business,Polygender,Kitchen,Coffee Accessories,7,Tea Infuser,12.99,18.54,Standard,Kaya,,Burkina Faso,Credit Card,CUS0300 CUS0301,Completed
877,2022-10-01,Consumer,Male,Kitchen,Kitchen Storage & Organization,18,Spice Rack,39.99,21.84,Same Day,Zbrosławice,,Poland,Credit Card,CUS0977,Completed
878,2025-04-18,Corporate,Male,Kitchen,Small Appliances,27,Personal Blender with Travel Cup,39.99,15.6,Standard,Bailingnao,,China,COD,CUS0277,Completed
879,2022-04-21,Corporate,Genderqueer,Food - Baking,Mixes,2,Vegan Chocolate Cake Mix,4.29,24.8,Express,Xinjiezhen,,China,Debit Card,CUS0650   CUS0651,Canceled
880,2025-05-14,Consumer,Agender,Garden,Gardening Accessories,9,Gardening Tool Belt,22.99,7.35,Express,Parawan,,Indonesia,Wallet,CUS0529,Canceled
881,2023-08-21,Consumer,Female,Food - Frozen Foods,Frozen Meal Kits,4,Teriyaki Chicken Stir-Fry,6.99,2.8,Standard,Taiping,,China,EMI,CUS0011,Completed
882,2023-08-16,Small Business,Female,Food - Grocery,Legumes,17,Organic Green Lentils,3.99,11.46,Express,Calibishie,,Dominica,Wallet,CUS0325,Completed
883,2024-08-12,Consumer,Female,Food - Produce,Fruits,30,Organic Green Apples,1.49,6.74,Standard,Rongai,,Kenya,EMI,CUS0918,Completed
884,2023-01-06,Corporate,Male,Food - Seafood,Frozen Seafood,28,Frozen Salmon Filets,12.99,12.2,Same Day,Albuquerque,New Mexico,United States,UPI,CUS0327,Completed
885,2024-10-01,Small Business,Female,Food - Condiments,Sauces,18,Maple Chipotle Glaze,3.49,25.28,Same Day,Lucban,,Philippines,EMI,CUS0926,Returned
886,2023-10-04,Small Business,Male,Clothing - Tops,Shirts,12,Plaid Flannel Shirt,29.99,8.27,Express,Grzechynia,,Poland,Credit Card,CUS0006,Canceled
887,2023-03-26,Small Business,Female,Fitness,Recovery Tools,13,Fitness Foam Roller,29.99,22.25,Standard,Arenal,,Peru,UPI,CUS0080,Completed
888,2025-02-22,Corporate,Female,Kitchen,Barware,18,Electric Wine Opener,29.99,5.88,Express,Belém,,Brazil,COD,CUS0867,Completed
889,2024-11-20,Corporate,Male,Food - Spices,Herb Blends,21,Garlic Herb Seasoning,1.99,23.73,Same Day,Jangheung,,South Korea,EMI,CUS0148,Canceled
890,2023-01-19,Consumer,Female,Food - Spreads,Nut Butters,8,Natural Peanut Butter,4.29,2.79,Same Day,Lyubertsy,,Russia,Debit Card,CUS0604,Completed
891,2025-02-11,Small Business,Female,Accessories,Weather Accessories,10,Compact Umbrella,12.99,19.32,Express,Macaé,,Brazil,UPI,CUS0167,Completed
892,2024-01-16,Enterprise,Female,Home,Home Organization,13,Suction Cup Hooks,9.99,9.37,Standard,Shangshuai,,China,Wallet,CUS0424,Completed
893,2024-03-27,Corporate,Male,Toys,Creative Arts & Crafts,22,Kids' Craft Supplies Set,24.99,27.58,Same Day,Tulsīpur,,Nepal,UPI,CUS0556,Canceled
894,2023-09-10,Corporate,Male,Food - Bakery,Desserts,29,Cinnamon Sugar Donuts,4.99,16.54,Express,Nailung,,China,Debit Card,CUS0713,Canceled
895,2023-11-29,Enterprise,Male,Food - Frozen Food,Frozen Meals,26,Vegetable Potstickers,5.99,21.14,Express,Konibodom,,Tajikistan,COD,CUS0576,Completed
896,2023-11-28,Small Business,Female,Food - Household,Household Supplies,7,Laundry Detergent,12.99,7.94,Standard,Yacuíba,,Bolivia,Debit Card,CUS0286,Completed
897,2023-08-30,Consumer,Male,Outdoor,Camping Equipment,24,Outdoor Camping Hammock,29.99,26.25,Express,Palaiomonástiron,,Greece,COD,CUS0187,Completed
898,2023-03-16,Consumer,Male,Food - Snacks,Dips and Spreads,4,Caramelized Onion Dip Mix,2.29,15.44,Same Day,Xihe,,China,Debit Card,CUS0770   CUS0771,Returned
899,2023-03-22,Consumer,Male,Food - Frozen Food,Frozen Meals,10,Vegetable Potstickers,5.99,13.26,Express,Kalá Déndra,,Greece,EMI,CUS0157,Completed
900,2023-12-23,Enterprise,Female,Outdoor,Garden Supplies,11,Bird Feeder,24.99,10.45,Standard,Tapado,Porto,Portugal,Credit Card,CUS0397,Completed
901,2024-04-09,Consumer,Male,Electronics,Computer Accessories,1,Multi-Port USB Hub,19.99,21.12,Express,Póvoa do Valado,Aveiro,Portugal,Debit Card,CUS0488,Completed
902,2022-06-08,Enterprise,Female,Kitchen,Coffee Accessories,17,Tea Infuser,12.99,18.12,Express,Farap,,Turkmenistan,EMI,CUS0085,Completed
903,2022-12-16,Consumer,Bigender,Kitchen,Cookware,9,Electric Hot Pot,49.99,27.25,Express,Örnsköldsvik,Västernorrland,Sweden,Wallet,CUS0453,Canceled
904,2023-04-17,Small Business,Female,Food - Breakfast,Savory Breakfast Options,19,Savory Oatmeal,2.49,5.98,Standard,Ollachea,,Peru,Debit Card,CUS0139,Completed
905,2022-07-29,Corporate,Male,Travel,Comfort Accessories,10,Travel Pillow with Memory Foam,29.99,13.52,Express,Ibirama,,Brazil,EMI,CUS0558,Canceled
906,2025-07-28,Small Business,Male,Food - Condiments,Dressing,27,Mango Chilli Sauce,3.99,16.31,Same Day,Bunut,,Indonesia,UPI,CUS0501,Returned
907,2024-09-29,Consumer,Female,Books,Journals,3,Handmade Leather Journal,39.99,27.64,Same Day,Netvořice,,Czech Republic,Credit Card,CUS0339,Canceled
908,2025-06-04,Corporate,Female,Food - Sauces,Asian Sauces,21,Vegetable Stir-Fry Sauce,3.49,10.36,Express,Francova Lhota,,Czech Republic,EMI,CUS0170,Completed
909,2024-11-06,Consumer,Non-binary,Food - Sauces,Italian Sauces,26,Classic Pesto Sauce,4.29,12.58,Same Day,Richmond,Virginia,United States,COD,CUS0802,Canceled
910,2025-03-21,Enterprise,Male,Food - Prepared Foods,Salads,17,Chickpea Salad,5.49,24.44,Express,Taldykorgan,,Kazakhstan,EMI,CUS0394,Completed
911,2023-03-08,Consumer,Female,Fitness,Cardio Equipment,3,Adjustable Skipping Rope,12.99,9.14,Express,Lazaro Cardenas,Guerrero,Mexico,COD,CUS0726,Completed
912,2022-03-28,Corporate,Female,Food - Produce,Vegetables,30,Zucchini,0.79,10.38,Standard,Jugezhuang,,China,UPI,CUS0209,Canceled
913,2022-06-14,Consumer,Female,Apps,Productivity,20,Digital Bullet Journal,24.99,27.31,Express,Bezons,Île-de-France,France,COD,CUS0666,Completed
914,2025-06-11,Corporate,Male,Home,Lighting & Lamps,12,Multicolored LED Strip Lights,29.99,24.79,Same Day,Baishan,,China,Wallet,CUS0255,Completed
915,2025-06-20,Small Business,Female,Outdoor,Outdoor Furniture,23,Camping Chair,29.99,19.89,Express,Saguday,,Philippines,COD,CUS0493,Canceled
916,2022-11-02,Corporate,Genderqueer,Food - Condiments,Marinades and Sauces,30,Zesty Garlic Marinade,4.49,16.87,Same Day,Wenquan,,China,UPI,CUS0263,Returned
917,2023-12-20,Enterprise,Male,Fitness,Hydration Gear,13,Insulated Sport Tumbler,22.99,19.49,Same Day,Mistrató,,Colombia,COD,CUS0244,Completed
918,2025-04-12,Consumer,Female,Food - Spices,Regional Seasoning Blends,18,Chipotle Seasoning Blend,2.49,13.33,Express,Xiaomian,,China,Wallet,CUS0747,Completed
919,2022-02-20,Consumer,Agender,Toys,Board Games,9,Puzzle Game Set,34.99,4.77,Express,António Enes,,Mozambique,Wallet,CUS0995,Completed
920,2023-09-30,Small Business,Male,Kitchen,Small Appliances,24,Electric Food Steamer,59.99,2.34,Standard,San Miguel Ixtahuacán,,Guatemala,EMI,CUS0720   CUS0721,Completed
921,2023-01-31,Corporate,Male,Kitchen,Coffee Equipment,13,Glass Tea Pot,34.99,1.29,Same Day,Sumberan,,Indonesia,Debit Card,CUS0779,Completed
922,2023-04-27,Enterprise,Female,Food - Cereals,Granola,19,Chocolate Coconut Granola,3.79,10.39,Standard,Thionville,Lorraine,France,EMI,CUS0583,Canceled
923,2022-09-02,Small Business,Male,Clothing - Shirts,Dress Shirts,24,Classic Slim Fit Shirt,49.99,16.19,Same Day,Bañga,,Philippines,COD,CUS0417,Completed
924,2024-07-26,Consumer,Bigender,Kitchen,Coffee Equipment,16,Aeropress Coffee Maker,29.99,18.33,Standard,Qŭrghonteppa,,Tajikistan,Debit Card,CUS0837,Canceled
925,2022-10-12,Consumer,Female,Food - Prepared Foods,Salads,22,Pesto Pasta Salad,4.99,19.59,Express,Grosuplje,,Slovenia,Credit Card,CUS0053,Canceled
926,2023-01-16,Consumer,Male,Food - Nut Butters,Nut Butters,4,Maple Almond Butter,5.49,11.15,Express,Kapotnya,,Russia,Debit Card,CUS0875,Canceled
927,2025-06-23,Enterprise,Male,Health,Aromatherapy & Wellness,23,Essential Oil Diffuser,34.99,17.16,Express,Semiluki,,Russia,COD,CUS0248,Completed
928,2024-10-10,Consumer,Female,Food - Canned Goods,Canned Legumes,20,Canned Black Beans,1.29,29.96,Same Day,Udachny,,Russia,Credit Card,CUS0847,Canceled
929,2024-07-05,Consumer,Polygender,Kitchen,Kitchen Storage & Organization,4,Dish Rack,24.99,19.94,Express,Zhongling,,China,Debit Card,CUS0279,Completed
930,2022-07-27,Enterprise,Female,Audio,Wireless Speakers,4,Portable Bluetooth Speaker,49.99,18.14,Express,Melchor Ocampo,Michoacan De Ocampo,Mexico,UPI,CUS0597,Completed
931,2024-06-07,Consumer,Male,Photography,Tripods & Accessories,5,Smartphone Tripod,29.99,21.0,Same Day,Babice,,Poland,Credit Card,CUS0497,Completed
932,2025-06-30,Enterprise,Agender,Food - Produce,Fresh Vegetables,19,Organic Baby Spinach,2.99,25.67,Standard,Solok Timur,,Indonesia,COD,CUS0632,Completed
933,2023-04-22,Corporate,Female,Food - Prepared Foods,Dips and Spreads,17,Creamy Spinach Dip,5.99,6.55,Standard,Loučovice,,Czech Republic,UPI,CUS0875,Completed
934,2025-06-08,Consumer,Female,Food - Condiments,Fruit Spreads,24,Strawberry Rhubarb Jam,4.29,6.35,Express,Shuangbaiyang,,China,Wallet,CUS0883,Returned
935,2022-09-06,Small Business,Female,Garden,Garden Tools,25,Gardening Kneeler and Seat,39.99,24.72,Express,Zhangdian,,China,Credit Card,CUS0983,Returned
936,2023-05-16,Corporate,Female,Fitness,Cardio Equipment,17,Jump Rope with Counter,12.99,29.75,Express,Gislaved,Jönköping,Sweden,Credit Card,CUS0844,Completed
937,2025-03-29,Small Business,Female,Food - Produce,Prepared Salads,20,Chickpea Salad Deluxe,4.29,28.77,Same Day,Kuantan,Pahang,Malaysia,COD,CUS0536,Returned
938,2024-07-16,Consumer,Male,Outdoor,Camping Equipment,6,Reclining Camping Chair,49.99,24.21,Express,Pedinó,,Greece,UPI,CUS0170,Returned
939,2024-08-03,Small Business,Male,Food - Cereal,Oatmeal,9,Apple Cinnamon Instant Oatmeal,3.49,24.09,Standard,Zbarazh,,Ukraine,Debit Card,CUS0048,Returned
940,2024-07-15,Small Business,Male,Food - Bakery,Artisan Bread,22,Rustic Italian Breads,3.99,17.72,Same Day,Ranambeling,,Indonesia,Debit Card,CUS0366,Returned
941,2025-08-20,Consumer,Female,Outdoor,Camping Equipment,6,Premium Flashlight,19.99,16.87,Standard,Türkmenabat,,Turkmenistan,Wallet,CUS0649,Canceled
942,2024-07-30,Consumer,Female,Food - Canned Goods,Sauces & Condiments,24,Tomato Paste,1.29,16.7,Same Day,Três Coroas,,Brazil,COD,CUS0026,Completed
943,2024-02-01,Corporate,Female,Food - Confectionery,Chocolate Bars,18,Almond Joy Bars,1.29,7.1,Standard,Trenton,New Jersey,United States,UPI,CUS0852,Returned
944,2025-04-09,Small Business,Male,Food - Meat,Poultry,28,Spicy Chicken Wings,9.99,15.38,Express,Tiegai,,China,Wallet,CUS0914,Completed
945,2022-10-06,Consumer,Female,Outdoor,Camping Equipment,28,Collapsible Folding Chair,29.99,22.15,Same Day,Ford,England,United Kingdom,Credit Card,CUS0880   CUS0881,Completed
946,2023-01-26,Consumer,Male,Food - Frozen Foods,Frozen Snacks,1,Pepperoni Pizza Roll-Ups,5.99,2.06,Express,Liuduzhai,,China,EMI,CUS0435,Completed
947,2024-12-19,Enterprise,Female,Pets,Grooming Supplies,5,Pet Caress Brush,12.99,16.24,Standard,Ol’gino,,Russia,COD,CUS0363,Completed
948,2023-03-19,Consumer,Female,Art Supplies,Drawing Supplies,30,Sketchbook,14.99,19.87,Express,Hammam-Lif,,Tunisia,EMI,CUS0524,Completed
949,2023-06-18,Small Business,Male,Food - Fresh Produce,Vegetables,16,Thyme,2.49,20.43,Express,Bibis,,Indonesia,Debit Card,CUS0267,Completed
950,2024-07-12,Small Business,Female,Outdoor,Camping Equipment,24,Multi-Tool,39.99,25.39,Same Day,Watoona,,Indonesia,EMI,CUS0828,Completed
951,2023-04-13,Consumer,Male,Automotive,Automotive Tools,15,Car Diagnostic Scanner,49.99,13.74,Same Day,Muarapinang,,Indonesia,EMI,CUS0253,Completed
952,2023-05-01,Consumer,Male,Food - Snacks,Vegetable Snacks,12,Kale Chips,3.99,22.71,Standard,Tampere,,Finland,Wallet,CUS0045,Canceled
953,2022-10-06,Consumer,Female,Food - Condiments,Hot Sauces,11,Sriracha Chili Sauce,2.79,4.88,Express,Calapan,,Philippines,Wallet,CUS0021,Canceled
954,2023-10-31,Consumer,Male,Clothing - Activewear,Leggings,4,Mesh Sports Leggings,39.99,22.77,Same Day,Hongqiao,,China,Debit Card,CUS0573,Canceled
955,2022-08-08,Enterprise,Male,Food - Soups,Specialty Soups,22,Miso Soup Starter,2.99,8.27,Standard,Kallithéa,,Greece,Credit Card,CUS0918,Canceled
956,2022-02-12,Small Business,Female,Food - Canned Goods,Soups & Broths,18,Chicken Broth,2.49,8.15,Express,Ticrapo,,Peru,Wallet,CUS0609,Completed
957,2022-02-09,Enterprise,Female,Kitchen,Cooking Appliances,18,Instant Pot,89.99,21.72,Standard,Jiekeng,,China,Wallet,CUS0704,Completed
958,2024-07-28,Small Business,Male,Home,Decorative Wall Art & Accessories,2,Handcrafted Wooden Coasters,19.99,17.59,Same Day,Moste,,Slovenia,UPI,CUS0487,Completed
